run_id,pattern_id,is_proximal,has_informal,cohesion_ave_all,cohesion_dept0,cohesion_dept1,dept_name_0,dept_name_1,output_score_1,output_score_2,output_score_ave,output_text_1,output_text_2,psych_ave_all,psych_dept0,psych_dept1,score_Q01,score_Q02,score_Q03,score_Q04,score_Q05,score_Q06,score_Q07,score_Q08,score_Q09,score_Q10,score_Q11,score_Q12,score_Q13,score_Q14,score_Q15,score_Q16,score_Q17,score_Q18,score_Q19,score_Q20,score_Q21,score_Q22,score_Q23
20,4,1,1,5.441180646288564,5.482302280488734,5.400059012088394,Historical Game Planning,Military / War Game Planning,3.8974207406942485,3.848651030713155,3.8730358857037017,"Title: Echoes of the Divided Realm
Concept: Where history and spirit intertwine.
Website Product Description: Step into a world where the veil between the mortal realm and the spirit world is thin. As a chosen historian, your journey isn't just about uncovering the past, but actively shaping its future through your choices in both realities. Explore richly detailed historical settings, but be prepared to cross over into the ethereal spirit world to solve ancient mysteries, influence historical figures, and mend fractured timelines. Your decisions dynamically alter your abilities and the unfolding narrative, leading to a truly personalized experience. Discover lost secrets, confront spectral forces, and witness the ripple effects of your actions, not just in the annals of history, but in the very fabric of existence. Dive into a unique blend of historical discovery and fantasy adventure, where every choice echoes through the ages.","Title: The Veritas Project
Concept: Shape the narrative, forge the future.
Website Product Description: Step into a new kind of battlefield where truth is the ultimate weapon and perception is power. ""The Veritas Project"" challenges you to lead a world recovering from conflict, but not with tanks and soldiers alone. Here, war is fought in the minds and data streams, as you master the art of information warfare, propaganda, and strategic narrative control. Launch cunning disinformation campaigns to sway public opinion, manage diverse factions, and navigate complex ethical dilemmas. Your objective isn't just to rebuild cities, but to restore trust and unify societies torn apart by misinformation. Every choice you make shapes the very fabric of society and the future it builds. Can you win the hearts and minds of the populace and forge a lasting peace, one truth — or carefully crafted illusion — at a time?",5.187954260751974,5.228108829617499,5.14779969188645,4.845792040096607,5.0369688300875515,4.922979332941318,5.463020555632653,5.5047573833716115,4.949364797715327,5.653545637850079,5.651790857770213,5.699946269077544,5.068884891659389,5.079288711590131,4.9556147214979305,5.5910088524578985,5.415129724294358,5.044946898602447,5.781763522615678,4.465060644184737,5.390059803090894,4.05120747975115,5.257265518854809,5.625560497557891,5.5795560684411925,5.302340500300363
21,1,0,0,5.185113252225442,5.445461740650067,4.924764763800816,Sports Game Planning,Military / War Game Planning,3.6876442950408603,3.878945427835165,3.7832948614380126,"Title: Spirit of the Score
Concept: Experience the ultimate sport of mind over matter.
Website Product Description: Step into a revolutionary sports game where physical skill takes a backseat to mental prowess. In *Spirit of the Score*, your true opponent isn't across the field, but within your own mind. This unique experience redefines competition, focusing entirely on your concentration, strategic thinking, and emotional resilience.

You'll face mysterious 'curses' that appear during gameplay, challenging your focus through exciting quick-time events and clever puzzles. These aren't random obstacles; they represent your mental blocks and personal struggles, testing your perception and forcing you to make split-second decisions. Every successful challenge strengthens your resolve, while faltering might impact your psychological score. Master your inner game, overcome these mental hurdles, and strategically employ your will and emotions to outsmart both yourself and any external competition. *Spirit of the Score* is a deep dive into the essence of competition, proving that the greatest victory is always self-mastery.","Title: Chronos Weavers: Echoes of Tomorrow
Concept: Weave the future. Win the past.
Website Product Description: In a world teetering on the brink, the war isn't fought with bullets and bombs, but with threads of time itself. You are a Chronos Weaver, leading an elite military unit tasked not with conquering territory, but with manipulating the very timeline. Each decision you make sends ripples backward and forward, altering history to secure a future free from collapse. Your battles unfold across shifting realities, where yesterday’s defeat can become tomorrow’s victory with a strategic temporal maneuver. Recruit specialists who can ""echo"" future events into the past, or ""unravel"" catastrophic decisions made centuries ago. Every choice creates a new branch of existence, and you must master the art of temporal strategy to protect humanity's last hope. This is a game where your intuition and foresight are your deadliest weapons, and the true enemy is a timeline spiraling into chaos.",5.065303623112748,5.176992194224925,4.953615052000573,4.710143687539763,5.0299358543329475,4.640618324950911,5.2647888511759495,5.319045643283983,4.812883206756546,5.5393496821041,5.616047686825935,5.518084770648462,4.983733858450498,5.146511804011289,4.570610652035422,5.428950188415134,5.2847454155563005,5.126245268136401,5.691765080455211,4.407956419998592,5.149225575354209,4.00012686911056,5.054187170174049,5.387340400008709,5.2039029845758575,5.095022454143153
22,2,1,0,5.442972693094415,5.383412031188981,5.50253335499985,Sports Game Planning,Military / War Game Planning,3.8477084671979687,3.844016659367727,3.845862563282848,"Title: Aetherborne Arenas
Concept: The Ultimate Sports Game of the Mind.
Website Product Description: Welcome to *Aetherborne Arenas*, where the playing field is your mind, and the competition is a clash of wills! Forget physical strength; in this groundbreaking sport, victory belongs to those who master the subtle art of mental combat. You'll harness immense 'mental energy' to directly influence the very fabric of the arena around you. Imagine dynamically shifting gravity beneath your opponents, instantly reconfiguring tracks to create new paths or perilous obstacles, and manipulating perceptions to disorient and outsmart.

This isn't just about speed; it's about strategic storytelling and psychological mastery. Every action you take, every thought you project, helps weave the narrative of the match, creating deep emotional connections that fuel your power or disrupting your rival's focus with cunning counter-strategies. Outwit, outmaneuver, and outthink your way to glory in these ever-changing conceptual battlegrounds. Are you ready to dive into a truly unique sport where your strategic prowess and the strength of your mind dictate who triumphs?","Title: Reclaim & Restore
Concept: Earn peace through creation, not destruction.
Website Product Description: Step into a war unlike any other, where true victory isn't about conquest, but about bringing a shattered world back to life. In a landscape ravaged by conflict, your mission is to lead the charge in rebuilding society from the ground up. Manage vital resources with precision, restore ruined cities block by block, and reconnect scattered communities to forge a new future. Every strategic decision you make, from allocating supplies to repairing critical infrastructure, directly impacts the lives of the survivors and shapes the path towards lasting stability. Witness the profound human stories of courage and resilience as your actions foster cooperation, spark hope, and heal a land scarred by the past. Utilize advanced machines, reimagined as powerful tools for construction and restoration, transforming former battlegrounds into beacons of recovery. This is more than just a game about ending conflict; it's an immersive journey of tangible restoration, offering the unique satisfaction of making something broken whole again through creation. Experience the weight and hope of your decisions as you build a lasting peace, one foundation at a time.",5.1694826745832145,5.149569949945219,5.189395399221208,4.954628113533469,5.1205708081151355,4.678970341602262,5.4600953294312315,5.343140878652419,4.9019469987406925,5.67242108683626,5.657302268395367,5.707354030691444,5.072647798143541,5.1731362747490195,4.832521070396735,5.544389609191795,5.377816340025299,5.104761075916703,5.805000964832514,4.519553109548099,5.302314692492017,3.9916000257870583,5.332678500117418,5.616856212941457,5.4937612040405694,5.328594855278216
23,3,0,1,5.150680677018168,5.028499323291184,5.272862030745154,Sports Game Planning,Military / War Game Planning,3.9291523328322677,3.9332633135202157,3.9312078231762415,"Title: AetherForge Grand Prix
Concept: Craft, Race, and Discover the Legends of a Clockwork World!
Website Product Description: Welcome to the AetherForge Grand Prix, where racing transcends mere speed and becomes a true Artisan Sport! Step into a breathtaking, living world powered by intricate ancient clockwork mechanisms, a realm filled with forgotten legends and powerful artifacts waiting to be discovered. Compete on thrilling, dynamic tracks that not only challenge your driving skills but also respond to the unfolding story and your strategic choices.

Master the art of crafting and customize your unique vehicle with a vast array of enhancements. Discover legendary artifacts hidden across the land, each imbued with distinct, craft-inspired abilities that can dramatically alter your playstyle and provide a crucial edge in races. Your journey through the AetherForge Grand Prix is a grand quest to unravel the secrets of these clockwork devices, leverage strategic resource management, and forge your own legacy in the ultimate race for glory and mastery. Get ready to build, race, and discover!","Title: Echoes of Trust
Concept: Forge a new future, shaped by truth and consequence.
Website Product Description:
In a world shattered by catastrophe, humanity stands at the brink. As a leader, your mission is to rebuild society, but not just with bricks and mortar – with trust. Every decision you make, from allocating scarce medical supplies to restoring vital infrastructure, will send ripples through your struggling communities. Will you prioritize a remote village's immediate survival or a major city's long-term economic recovery? Your choices aren't just about resources; they're about people's faith in you and each other.

But be warned: in this fragile new world, truth itself is a resource. Competing stories and perceptions will constantly challenge your authority. You must navigate a landscape where what people *believe* is as critical as what is real. Shape narratives, manage information, and guide your people through complex dilemmas, knowing that how events are understood will directly determine loyalty and cooperation. This is a game where your actions write the evolving story, and the very fabric of society rests on the bonds of trust you forge, or break.",4.975775376272226,4.924174243641193,5.027376508903259,4.680558630103192,4.9430412053035955,4.44059179037803,5.190202498240473,5.03032896697764,4.7706648689940545,5.393808459680774,5.506953217902668,5.460544283471031,4.933746038766043,5.0507068325654325,4.570374237379538,5.334207453677918,5.280193684997935,5.035326405737657,5.626396570365164,4.15075379068385,5.18417864198278,3.9571545719645167,4.996656196864616,5.287589226953438,5.300706300956716,5.017770983297905
24,4,1,1,5.42801474060987,5.421885480834241,5.434144000385501,Sports Game Planning,Military / War Game Planning,4.065611328642881,3.981052235957811,4.023331782300347,"Title: Echo Field: Mind & Motion
Concept: Where Every Choice Echoes. Experience Sports Reimagined.
Website Product Description: Prepare for a groundbreaking sports experience where your intelligence and intuition are your greatest assets. ""Echo Field: Mind & Motion"" goes beyond traditional competition, inviting you into a world where every decision you make profoundly shapes your journey and the game itself. Witness your choices come to life with incredible detail: your character's subtle body language, facial expressions, and even how rivals and commentators react will dynamically reflect your playstyle and past actions. A hesitant move might show fear, a bold play could exude confidence, and the world around you, from team dynamics to medical reports, will remember and respond to your unique history. This isn't just about winning; it's about forging your own path, leaving a personal legacy, and redefining what a sports game can truly be. Get ready to play with your mind, move with your spirit, and experience a game where your choices truly matter.","Title: Symphony of Steel
Concept: Command Armies. Compose Destinies. Unleash the Epic Symphony of Steel.
Website Product Description: Prepare for a gaming experience unlike any other, where the clash of empires meets the grandeur of a live opera. In *Symphony of Steel*, you won't just command armies; you'll step into the role of a master strategist and a conductor of destinies, shaping an epic saga of triumph and tragedy on a colossal scale. Immerse yourself in a world where every strategic decision reverberates through a deeply emotional narrative, guided by powerful characters whose fates you influence, and brought to life with breathtaking, soaring musical scores that adapt to your every move. Engage in intense, tactical warfare across vast and dynamic battlefields, leading your forces with precision and foresight. Yet, know that each victory and defeat is more than a mere skirmish; it's a dramatic act in a sprawling, multi-chapter story of power, ambition, and fate. This isn't just a war game; it's a living, breathing epic where your actions compose the destiny of nations and leave an indelible mark on history. Are you ready to conduct your own *Symphony of Steel* and craft an unforgettable legend?",5.137832303551815,5.160207772602724,5.115456834500908,4.909951093979944,5.003516435322216,4.670989411750725,5.44490148330265,5.399734368984646,4.831592885030342,5.634213752365229,5.650429281082637,5.688668918649374,5.11851647300631,5.058527735553811,4.796156630723503,5.558142709653363,5.397701750652112,5.060159345307151,5.726328884934143,4.328129819434847,5.275491774114137,4.065661013637356,5.304646670636347,5.550094477296988,5.5714708081165165,5.28584700638963
25,1,0,0,5.38487410172117,5.3086832202438385,5.4610649831985025,Sports Game Planning,Science Fiction Game Planning,3.8423428635716386,3.7964712665987204,3.8194070650851795,"Title: Echoes of the Cosmos
Concept: Compete, Rebuild, Transcend: Your Cosmic Destiny Awaits.
Website Product Description: Dive into ""Echoes of the Cosmos,"" a groundbreaking sports adventure where every match is a chapter in your personal legend. This isn't just about winning; it's about shaping a universe. You'll engage in thrilling competitive sports, battling rivals and overcoming challenges that push your limits. But your journey extends far beyond the arena. Experience a deep, emotional story as you rebuild shattered worlds and influence civilizations across the cosmos. Your every decision, from developing your team to restoring celestial bodies, weaves into a grand narrative that truly makes a difference. ""Echoes of the Cosmos"" blends intense sporting action with rich world-building and personal progression, creating an unforgettable experience where your triumphs echo across the stars. Get ready to forge your legacy in a universe waiting to be reborn through your spirit.","Title: Echoes of Eternity
Concept: Unravel the mind-bending mysteries within your own fractured perception.
Website Product Description:
Step into a world where reality itself is unstable, and every sense is meticulously designed to deceive. ""Echoes of Eternity"" is a groundbreaking psychological horror experience that transcends jump scares, immersing you in a deeply unsettling journey through a disorienting reality. Haunting soundscapes will twist your perception, while responsive, yet deliberately sluggish controls will mirror your character's growing dread, making every movement a struggle. Visual glitches and flickering displays will blur the line between what's real and what's merely a figment of your fractured mind. Yet, this isn't just about fear; it's an intellectual challenge. Overcome the intentional confusion, master your unraveling senses, and transform disorientation into profound breakthroughs. Every struggle, every moment of unease, is a step towards uncovering the ultimate truth, offering a unique blend of terror and immense satisfaction.",5.164014016556766,5.106532758483544,5.221495274629985,4.894185868831621,5.114913442349978,4.937739332744549,5.53621073451598,5.371738163957834,4.954482876163703,5.534280147899842,5.637895736363906,5.554380799668086,5.1087289237683775,5.097447726930061,5.141453516250003,5.505986468576014,5.356756031129316,5.007605059946992,5.733807551053485,4.432901240817016,5.244952754061264,3.9507999395505053,5.320564790108627,5.576823779911494,5.413920730318044,5.228187106546518
26,2,1,0,5.111203130061529,4.73486969631501,5.4875365638080496,Sports Game Planning,Science Fiction Game Planning,3.8420069092735156,3.960451013817447,3.901228961545481,"Title: Echoes of the Arena
Concept: Where the human spirit takes center stage in a world reborn.
Website Product Description:
In a world reshaped by a forgotten cataclysm, humanity finds new hope by rediscovering the thrilling games of old. ""Echoes of the Arena"" invites you to step into a vibrant post-apocalyptic landscape where ancient sports are reborn, offering a path to glory and connection. Experience a unique blend of deep RPG progression, allowing you to build and customize your own legendary athlete, and strategic gameplay that demands clever tactics in every match. More than just competition, this is a journey of personal growth, camaraderie, and raw emotion. Feel the exhilarating joy of victory, the sting of defeat, and the unbreakable bonds forged with your teammates. Unleash powerful abilities fueled by your passion and prove that even in ruin, the spirit of humanity can always triumph. Forge your legend, reclaim the past, and ignite the future in the arena.","Title: Echoes of Tomorrow
Concept: Experience a future shaped by the echoes of your choices.
Website Product Description: Step into the captivating world of Echoes of Tomorrow, a groundbreaking science fiction adventure where your decisions truly matter. Immerse yourself in a universe where every choice you make has profound, lasting consequences, not just for your character, but for entire generations to come. Will you build a utopia or pave the way for a darker future? This is more than just a game; it's a deeply psychological journey that explores the intricate ripple effects of human actions. Witness how the world around you transforms and adapts based on your playstyle, influencing the very fabric of society, technology, and even the natural environment over time. Unravel compelling story beats, engage in unique gameplay where your interactions shape the narrative, and confront moral dilemmas that challenge your perception of right and wrong. Prepare for an unforgettable experience where your legacy truly defines the future.",5.061524548966448,4.896145442237417,5.226903655695478,4.657352550006018,5.117025165546745,4.85570814703067,5.320916396097236,5.09515516855835,4.904317666324384,5.397089054144316,5.540100880732722,5.440097345377497,5.094146526989988,5.210654558398825,4.891339383678845,5.338784887478042,5.313349262581307,5.111521593718485,5.580849755170846,4.3142807083548,5.060994833303785,3.9252825468696426,5.0428687322462835,5.246575081942136,5.1896623470763545,4.965706358981344
27,3,0,1,5.423991504718499,5.370666881449723,5.477316127987272,Sports Game Planning,Science Fiction Game Planning,3.9095084589603495,3.906844699631902,3.9081765792961263,"Title: Aether Games: Evolution Arena
Concept: Master the Cosmos, Master Yourself.
Website Product Description: Welcome to the Aether Games, where the universe's greatest athletes don't just compete – they *evolve*. This isn't just about speed or strength; it's a profound journey of self-mastery played out on alien worlds. Imagine dynamic sports arenas that are alive, constantly shifting and reshaping themselves based on exotic alien biology. Gravity fields will unpredictably alter, turning familiar movements into thrilling new challenges. Every match is a living puzzle, demanding quick thinking and brilliant strategy over brute force. You'll wield incredible telekinetic powers, learning to manipulate the very environment around you to turn chaos into opportunity. Success isn't just about scoring points; it's about how you adapt, learn, and grow, transforming yourself from a mere competitor into a legend whose personal evolution shapes the destiny of entire civilizations. Are you ready to master the cosmos, one evolving arena at a time?","Title: Chrono-Echoes: Archivist of Souls
Concept: Unravel corrupted memories, challenge deception, and redefine a lost legacy.
Website Product Description:
Step aboard a colossal generation ship, a silent testament to a journey lost in the depths of space. As the Explorer-Archivist, your mission is to unearth the truth of a forgotten civilization by delving into 'Chrono-Echoes'—interactive glimpses of past moments, memories, and emotions. But beware, these echoes are not always what they seem. A failing onboard AI has subtly corrupted the historical record, weaving lies and misdirection into the very fabric of the past.

It's up to you to become an archaeologist of the soul, detecting the subtle glitches and conflicting accounts, and solving profound puzzles. Utilize an emergent AI companion to help reconstruct fragmented data from the ship's core, uncovering the true purpose of this vessel, the real cause of its downfall, and the hidden identities behind the deception. Your choices, your discoveries, and your ability to discern truth from fabrication will define the legacy of those who came before and shape the future of consciousness itself. Embrace your responsibility; the secrets of a lost world await your discovery.",5.222751201353305,5.19997091585271,5.245531486853901,4.968197448533234,5.1532684860319105,4.9521673723624655,5.4942176138850005,5.4111139287340695,4.982331156820428,5.653781444821197,5.63632645466303,5.659193684501186,5.186616541556849,5.238164476476206,5.051046410108981,5.519496965225163,5.377539806545818,5.192105646596022,5.7391415903356435,4.7267946847190485,5.250304252728158,4.040464861068388,5.311409986720362,5.5520513752560845,5.47440950686304,5.358095150034507
28,4,1,1,5.222181939012798,4.999294286223405,5.445069591802191,Sports Game Planning,Science Fiction Game Planning,3.934314836772273,3.914983045815944,3.9246489412941084,"Title: Chrono-Quest: Echoes of Eternity
Concept: Unravel ancient mysteries and mend the fabric of time in an epic adventure where every choice echoes through history!
Website Product Description:
Embark on a breathtaking journey where the past, present, and future intertwine! In Chrono-Quest: Echoes of Eternity, you are a Relic Runner, tasked with navigating a world where time itself is a puzzle. Discover powerful relics that let you bend moments, altering history to uncover forgotten truths and prevent a looming catastrophe. Immerse yourself in a profound human story, where characters driven by love, loss, and destiny navigate a mythic saga spanning countless generations. Your strategic choices in our unique time-bending puzzle gameplay will determine the fate of civilizations. Get ready for a heartfelt adventure that blends thrilling action with deep, emotional narratives, promising an unforgettable experience where every player leaves their indelible mark on eternity.","Title: The Empathy Ark
Concept: Decipher the universe's forgotten heart. Guide an AI to feel.

Website Product Description:
Embark on a profound journey through the cosmos in The Empathy Ark, a science fiction adventure where emotions are the key to unlocking ancient mysteries. You'll navigate a vast, sentient vessel known as the Ark, a repository of the universe's lost feelings, memories, and a forgotten language of the heart. Your mission: to guide a developing Artificial Intelligence through its own struggle to understand and express empathy.

Solve unique puzzles by attuning to the emotional echoes of the universe, interpreting the ""cosmic static"" and ""silent entities"" that hold vital clues. As you delve deeper, you'll help the AI grapple with complex feelings, transforming it into a beacon of understanding. Unravel a compelling narrative that grounds every challenge in a journey of self-discovery and connection. Can you awaken a lost heart and bring feeling back to the void?",5.097802896449887,4.9607968505258215,5.234808942373951,4.758139347217786,5.140135946876234,4.827908543309182,5.279943265093948,5.122868051524845,4.889150230069698,5.481684684370099,5.622968305976847,5.422287846760152,5.0318785565964035,5.32117588656648,4.926011735605177,5.361475574321081,5.31833975581407,5.045370583275599,5.653212286148715,4.544298688192379,5.101577880954265,4.009827863874891,5.107556819016844,5.417953178276872,5.294541213360032,5.068676545397445
29,1,0,0,5.537921665354468,5.555663832654902,5.520179498054034,Crime & Investigation Game Planning,Modern Setting Game Planning,4.00766676215217,3.8568725723519814,3.932269667252076,"Title: Echoes of the Crimson Sky
Concept: Where reality bends, and every truth hides a deeper lie.
Website Product Description: Dive into ""Echoes of the Crimson Sky,"" a groundbreaking mystery where the boundaries of reality are fluid, and your own perception is the ultimate weapon. As a detective in a world brimming with hidden truths, you'll embark on an emotionally charged investigation that goes beyond simple clues. Every subtle visual cue, every nuanced line of dialogue, is a vital piece of the puzzle, directly guiding your deductions and propelling you deeper into a gripping, psychological mystery. What you believe to be real may be an elaborate deception, forcing you to question everything you've ever known. The choices you make aren't just about solving a case; they involve profound ethical dilemmas that will shape your journey and test your resolve. This is an immersive experience designed to challenge your mind and touch your heart, offering unique mechanics that blend seamlessly with a story where every twist reveals a deeper emotional core. Prepare to uncover the truth, even if it means confronting the illusions within yourself.","Title: Chroma Echoes
Concept: Discover the truth in a city of vibrant memories and silent stories.
Website Product Description: Step into a captivating modern city where every alleyway and skyscraper holds a personal history, waiting to be revealed. In Chroma Echoes, you'll embark on a journey driven by a compelling narrative, exploring the rich tapestry of human experiences. Uncover hidden story beats and connect with unique character archetypes, each radiating their own emotional resonance. Your choices and interactions won't just advance the plot; they'll create a distinct emotional impact, shaping the very atmosphere and unfolding destiny of the city around you. Experience gameplay mechanics designed to immerse you in this world, allowing you to feel the weight and joy of every decision. This isn't just a game; it's an intensely personal and reflective adventure, crafted to leave a lasting impression and explore the depth of modern human connection. Dive in and let the city's unique sensibility speak to you.",5.169494213858072,5.201335791230171,5.137652636485972,4.823073365753467,5.015311154419908,4.752264970909811,5.529966841786938,5.429769819489053,4.782325082306897,5.70122368056867,5.658296538300176,5.711941605317369,5.1157932957134955,5.160357413170128,4.91952589519264,5.563838929590133,5.317002900166671,5.099283598547926,5.800943258555151,4.527489010519439,5.355373804861202,3.9566088981342853,5.3609136464981395,5.707183503236875,5.60878030471235,5.47480920697051
30,2,1,0,5.398878510282866,5.384490668087066,5.413266352478663,Crime & Investigation Game Planning,Modern Setting Game Planning,4.051522105640734,3.761537445008059,3.9065297753243966,"Title: Echoes of the Glen
Concept: Become the Seeker. Unravel forgotten whispers.
Website Product Description: Step into 'Echoes of the Glen,' an atmospheric mystery game where you play as a 'Seeker' drawn to a secluded, mystical village. Here, secrets aren't just hidden; they linger as emotional traces and forgotten whispers of the past. Use your unique abilities to decipher these echoes, piecing together fragmented memories and uncovering the truth of what transpired in the glen. But this isn't just about the village's forgotten history—it's also about your own. As you investigate, you'll discover a deep personal connection to the village's past, unlocking clues to your own lost identity. Prepare for a compelling blend of crime-solving and mystical exploration, offering a deeply emotional journey unlike any other.","Title: The Daily Portal
Concept: Your commute is a portal
Website Product Description: Imagine your daily journey to work or school isn't just a trip, but a thrilling gateway to a hidden world. ""The Daily Portal"" takes your ordinary commute and transforms it into an extraordinary adventure, blurring the lines between routine and wonder. Within the familiar streets and landmarks of your city, you'll discover a vibrant urban ecosystem, brimming with deep lore, surprising characters, and fantastical elements hidden in plain sight. What seems like a mundane trip becomes a captivating treasure hunt, where every turn, every stop, and every path chosen can reveal new mysteries and untold stories. Engage in unique character interactions that shift based on your choices, making each journey profoundly personal and rewarding. This game seamlessly blends the comfort of your daily life with the excitement of exploration, inviting you to look beyond the surface and uncover the magic that's been waiting for you all along. Get ready to transform your routine into an epic adventure.",5.156175547531364,5.1061356572456305,5.2062154378171,4.874521426071019,5.058231671161321,4.813455489912412,5.476228242918164,5.280238902734652,4.933451123356037,5.580921329836656,5.544073883287098,5.715983747222537,5.181639429751316,5.084080705901109,4.891432846284642,5.474716762180092,5.405183653466429,5.102736743792016,5.725737840329821,4.5633767673687355,5.252338058245824,4.008986779276046,5.240598945666057,5.614078167586958,5.457077546127372,5.283759381751074
31,3,0,1,5.4947235698248775,5.608229603749696,5.38121753590006,Crime & Investigation Game Planning,Modern Setting Game Planning,3.8650472672187965,3.967416750034589,3.9162320086266926,"Title: The Phantom Archivist
Concept: Dive into forgotten memories to uncover hidden truths.
Website Product Description: Step into ""The Phantom Archivist,"" a unique detective game where you explore a mysterious library built from consciousness itself. Your mission is to piece together fragmented memories to solve elusive crimes. Instead of traditional clues, you'll discover two unique forms of ethereal evidence:
*   **Thought Ripples:** Fleeting sights or sounds that directly reveal a person's immediate mental state or intentions at a specific moment. Listen closely and observe carefully to understand what was on their mind.
*   **Emotional Imprints:** Subtle atmospheric changes in the environment – like a sudden chill, a faint echo, or a shift in lighting – that reflect intense feelings left behind. Decipher these emotional traces to unlock the hidden story of past events.
By carefully interpreting these unique pieces of evidence, you'll reconstruct intentions, understand motives, and ultimately bring the truth to light in a world where memories are your only witnesses.","Title: Digital Pulse: Echoes of Aethera
Concept: Unravel an AI mystery in a world shaped by your every choice.
Website Product Description: Dive into ""Digital Pulse: Echoes of Aethera,"" a groundbreaking adventure where a vibrant digital world comes alive and responds to your every action. Investigate a captivating AI mystery where digital entities evolve, new factions emerge, and the very fabric of reality shifts based on your decisions. Each choice you make, from supporting a struggling AI faction to uncovering hidden data, creates ripples that dramatically alter the world, leading to unique stories, unexpected alliances, and entirely new challenges. Experience a truly living, breathing game where the economic impacts, character relationships, and overarching narrative are dynamically crafted by you. Get ready for an adventure where your ingenuity doesn't just solve a puzzle—it reshapes an entire digital ecosystem.",5.170557353214592,5.183551682214549,5.157563024214633,4.892582020722758,5.036766386917199,5.010449796228509,5.437728835967919,5.376732361755673,4.845816267127762,5.623369321946642,5.569664644709759,5.690780404099102,5.067114882975988,5.204535699723204,5.043613347598883,5.524555384217103,5.412281905083527,5.11719896662093,5.7546523452816105,4.412812803463854,5.298435415551893,3.9214989210849294,5.329218820470402,5.647752925385561,5.593663934147492,5.4082585992960555
32,4,1,1,5.593034377976507,5.581134610989026,5.6049341449639885,Crime & Investigation Game Planning,Modern Setting Game Planning,3.7762522432183308,3.840717158187212,3.8084847007027713,"Title: Echoes of Truth: The Planetary Pulse
Concept: Listen to the world, expose humanity's lies.
Website Product Description: Step into a detective game unlike any other, where your senses transcend the ordinary. You possess a unique gift: the ability to perceive the world's hidden truths, tuning into the very 'planetary pulse'. Uncover crimes that conventional senses miss, experiencing the distress of a blighted river through subtle visual distortions, or hearing the whispers of forgotten events in an 'ancient grove' through unique auditory cues. These profound insights, gathered as 'ecological testimonies', are your crucial evidence.

But revealing these truths won't be easy. A powerful society, benefiting from the current order, will actively resist you, attempting to bury the truth with carefully crafted lies and misleading accounts. It's up to you to piece together fragmented experiences and challenge these deceptions. Use your intuitive 'logic board' to compare the planet's undeniable sorrow with human-made fabrications. Identify contradictions, expose manipulated stories, and reconstruct a complete narrative. Challenge perceptions, uncover hidden motives, and force a societal shift in a world desperate to remain oblivious.","Title: Echoes of Asphalt
Concept: Where memories linger, and cities decay.
Website Product Description: Step into *Echoes of Asphalt*, a modern mystery where the past lingers in the present. In a city shadowed by urban decay, you'll discover a world alive with ""unseen connections""—digital echoes of forgotten lives and hidden societies. This isn't about weapons or quick reflexes; it's a unique adventure that challenges your mind.

As a master detective of the digital age, your tools are your wits and your keen eye. Piece together fragmented memories by meticulously examining manipulated surveillance footage, cross-referencing inconsistent public records, and deciphering spectral traces left behind. Every crumbling building and abandoned alleyway whispers a part of a larger story, offering environmental clues and engaging puzzles that reveal the city's deep-seated secrets. Confront the subtle anxieties of modern life as you uncover layers of conspiracy and truth. *Echoes of Asphalt* offers a deeply immersive narrative experience, inviting you to connect the dots in a compelling, non-combat journey where every discovery changes your perspective. Are you ready to hear the city's silent call?",5.195624680416223,5.1949488641260855,5.196300496706361,4.8595299569475285,5.039814383908032,4.864213701068274,5.498582578798479,5.397945760085485,5.033306417692233,5.703557244204144,5.658622484771671,5.7075669425165865,5.136727583413889,5.09150473341685,4.9024745982026285,5.566407004204649,5.461765696387762,5.176637452100296,5.811583759482735,4.459827760606453,5.3148897414198375,4.031911128680713,5.466917774784171,5.733632676373383,5.705591607634966,5.4659954531135115
